5069.06;-7972.36;-7759.96;
5565.25;-7967.98;-7739.96;
3910.67;-8126.97;-7799.96;
3907.12;-7815.40;-7799.96;
7823.43;-7964.78;-7775.96;
7819.09;-7849.66;-7775.96;
6821.88;-6907.66;-7841.96;
6824.21;-7223.96;-7841.96;
6998.77;-6904.35;-7841.96;
6999.08;-7223.96;-7841.96;
8479.96;-7103.15;-7830.05;
8896.54;-6910.04;-7829.61;
9097.07;-7101.34;-7829.42;
9157.11;-8044.35;-7842.96;
9275.18;-8041.31;-7842.96;
2985.40;-8981.42;-7866.46;
2384.89;-9936.71;-7783.96;
3226.03;-9614.82;-7784.46;
3883.68;-9925.75;-7784.46;
5892.37;-8845.93;-7783.96;
6032.84;-9038.20;-7783.96;
6225.50;-8970.82;-7783.96;
6877.57;-8970.43;-7783.89;
8724.35;-9003.73;-7863.96;
8393.85;-9004.24;-7863.96;
