-179.50;42.75;-191.96;
-399.39;-705.73;-138.50;
-1094.63;-548.65;-151.49;
2458.51;150.69;-137.33;
2468.88;-399.02;-134.74;
3487.18;-686.73;272.03;
3276.66;11.76;52.03;
2228.98;2020.77;128.03;
2757.06;2264.90;-143.96;
961.64;3365.27;-191.96;
945.08;3437.10;-191.96;
956.20;3498.17;-191.96;
958.22;3564.99;-191.96;
366.56;4564.00;240.03;
-2290.29;4534.51;240.03;
-544.00;-565.56;408.03;
-26.70;-614.39;152.03;
-30.01;-694.24;32.03;
-159.90;-678.34;94.43;
-1177.83;-611.02;32.03;
-1487.57;2527.34;32.03;
-1161.03;659.96;34.03;
-92.41;1115.52;32.03;
980.24;1564.03;398.25;
1166.75;1415.97;280.03;
1340.31;1541.67;184.03;
1234.69;1033.76;72.03;
-543.77;-26.27;304.03;
3544.88;1313.34;32.03;
1379.11;-662.55;272.03;
261.22;518.17;32.03;
-190.82;532.72;32.03;
-600.13;700.70;64.03;
-1235.50;1589.50;128.03;
339.39;1603.36;128.03;
1154.33;624.80;96.03;
