-1439.08;-8031.74;-2175.95;
-1246.47;-8032.08;-2175.95;
-1520.63;-6627.58;-2175.95;
-1195.20;-6437.95;-2175.95;
-1352.58;-6119.41;-2175.95;
-1521.32;-4822.79;-2157.45;
-1283.59;-4658.91;-2157.45;
-1463.65;-4468.75;-2130.45;
-1340.60;-4221.95;-2103.95;
-1344.31;-4033.09;-2103.95;
-1377.02;-2595.05;-2193.00;
-1181.75;-1698.57;-2181.25;
-1028.01;-686.21;-2158.95;
-1686.18;-695.80;-2158.95;
-1304.68;859.14;-2221.95;
-1252.55;-8129.81;-1849.45;
-1429.27;-7574.20;-1849.45;
-1636.93;-5221.93;-1828.78;
-1430.27;-4933.18;-1823.64;
-1408.08;-4764.24;-1828.95;
-1695.65;-3515.12;-1781.95;
-989.59;-3507.79;-1781.95;
-1355.86;-1810.89;-1829.95;
-1352.98;1366.52;-1821.95;
-1283.20;-4825.25;-1513.65;
2739.40;-2449.68;-1829.95;
