2326.90;2.51;41.03;
2066.99;-782.63;-1.80;
2563.16;-1330.70;56.79;
2843.60;-1540.15;96.03;
3092.56;-804.41;516.03;
2379.87;-959.18;627.61;
2386.46;-892.87;623.97;
2774.21;977.81;448.03;
2852.89;1492.47;-115.96;
2719.20;2377.24;-143.96;
3110.76;2764.84;-7.97;
3154.60;2773.12;-145.96;
2263.93;3504.64;-151.96;
2112.13;4005.72;-84.08;
1733.91;3811.00;136.03;
1342.66;3805.92;131.72;
550.75;3741.93;219.33;
617.45;3699.20;826.03;
184.32;3808.57;988.03;
-574.89;3289.68;1000.94;
-678.99;3740.73;971.38;
-544.25;4192.57;996.99;
