171.36;-597.28;8.03;
-192.45;-586.64;8.03;
240.38;-1676.77;0.03;
-97.80;-1938.14;0.03;
-170.55;-2419.58;24.03;
217.92;-2457.45;-351.96;
-101.24;-2457.94;-289.91;
-379.19;-3292.72;-207.96;
-1321.33;-3428.31;-207.96;
-1382.31;-4035.51;-199.96;
-1430.54;-4614.20;-166.42;
-1368.54;-5141.11;-479.96;
-2152.00;-6579.91;-487.96;
-3581.22;-8358.35;-487.96;
-6159.83;-8285.17;-487.96;
-7798.43;-7997.12;-487.96;
-8510.82;-8011.98;-767.96;
-8292.25;-7875.78;-479.96;
-8315.53;-8039.23;-479.96;
-8080.54;-8496.60;-767.96;
