-286.37;-1495.16;-15.96;
-1773.93;-2435.09;-63.96;
-2545.45;-26.96;176.03;
-2558.13;-772.78;176.03;
-1808.34;-6.89;176.03;
-1837.08;-359.80;-47.99;
-534.59;-2057.16;-63.96;
-478.46;-2976.15;384.03;
592.46;-2622.68;72.03;
1211.13;-2076.70;-63.96;
1449.03;-1788.77;-191.96;
1465.73;-1525.29;-63.96;
1998.60;-524.15;-47.96;
2264.63;-710.83;72.03;
1836.86;540.11;40.03;
1680.15;502.07;-55.96;
2636.04;-777.53;-55.96;
1553.07;-587.74;-55.96;
499.49;1132.72;-63.96;
291.69;1950.57;-63.96;
663.47;2228.80;-63.96;
410.33;-1059.71;48.03;
-1492.58;-3562.69;-464.82;
