663.84;-875.00;-255.96;
699.28;-483.85;-255.96;
722.50;596.39;-411.95;
593.20;692.15;-411.95;
597.78;755.40;-411.95;
734.09;962.78;-495.95;
-282.94;674.15;-681.71;
-312.23;333.70;-703.96;
-336.39;-70.12;-703.96;
769.84;951.96;-703.96;
694.03;965.13;-703.96;
628.15;980.94;-703.96;
703.76;800.76;-703.96;
709.96;811.14;-703.96;
592.32;852.90;-703.96;
617.58;786.20;-703.96;
770.15;48.68;-655.96;
773.27;-170.52;-655.96;
480.00;-668.90;-535.96;
287.82;-980.40;-703.96;
524.83;-596.14;-703.96;
-759.53;-964.69;-703.96;
-764.65;-922.28;-703.96;
-685.09;284.32;-407.95;
-652.33;497.89;-407.95;
-670.70;249.02;-275.95;
-650.95;512.95;-275.95;
-696.25;321.98;-143.96;
-658.28;397.45;-143.96;
128.57;972.21;112.01;
47.25;969.33;112.01;
-57.77;962.26;112.01;
-128.05;959.89;112.01;
744.84;981.59;128.02;
607.82;-221.96;137.02;
163.19;623.71;-311.95;
612.40;604.96;-371.95;
-131.05;-53.65;-703.96;
698.33;-437.94;-242.21;
614.40;-498.45;-255.96;
726.21;-812.84;-255.96;
750.21;-915.90;-255.96;
639.21;-934.83;-255.96;
429.16;-670.59;-535.96;
711.91;996.19;128.02;
91.47;1004.13;112.02;
-55.72;996.01;112.02;
10.06;923.03;112.02;
-49.52;911.36;112.02;
-662.32;-918.15;-703.96;
-1068.09;688.14;-695.96;
-1069.16;-339.35;286.91;
-954.21;-339.57;286.82;
-1002.65;-397.01;267.69;
616.05;904.32;-703.96;
728.38;895.71;-703.96;
480.48;-729.28;-535.96;
806.44;-910.84;-68.95;
785.97;-933.35;-68.95;
685.29;-912.30;-40.02;
239.97;-958.90;128.02;
226.00;-914.59;128.02;
248.83;-864.72;128.02;
318.76;-900.53;128.02;
519.09;-574.41;128.02;
583.96;-484.02;128.02;
637.33;-430.50;128.02;
694.33;102.58;168.02;
777.79;-909.92;-255.96;
701.96;-974.78;-255.96;
613.64;721.34;-411.96;
759.96;975.99;-495.96;
-41.00;669.30;-456.46;
-7.56;669.55;-456.46;
-516.44;-1006.07;448.03;
-360.20;-1007.29;448.03;
-233.25;-1007.99;448.03;
-92.64;-1006.14;448.03;
