-248.21;-329.54;-204.96;
-246.69;329.95;-204.96;
893.95;-0.59;0.03;
349.85;-1696.81;0.64;
-780.32;-1919.77;16.03;
-782.37;-1754.93;16.03;
-779.31;-1599.46;16.03;
-777.24;-1442.57;16.03;
-1509.79;-808.42;28.03;
-1778.57;-643.54;1.03;
-527.48;-202.54;-1144.96;
-515.85;223.76;9.03;
226.88;513.00;62.69;
-462.60;1377.32;0.03;
-871.32;2007.79;0.03;
951.23;2234.29;0.03;
1808.94;2082.74;264.03;
1604.78;167.66;0.03;
1411.89;-1399.66;0.03;
583.81;-1475.26;72.03;
-1639.13;-389.31;88.03;
-1640.76;-324.64;88.03;
-1676.17;-262.26;88.03;
-1651.17;-452.86;88.03;
-1656.98;-521.05;88.03;
-1406.61;43.90;0.03;
-1403.92;126.38;0.03;
-1405.34;-48.69;0.03;
-1742.84;570.53;0.03;
