-223.90;311.86;-47.96;
-223.69;-311.53;-47.96;
476.28;-205.98;-47.96;
473.30;204.22;-47.96;
3431.86;-4.29;-63.96;
3693.95;17.08;-63.96;
7024.86;-70.84;272.03;
7404.54;99.52;272.03;
7573.11;477.37;272.03;
9056.13;1965.88;335.53;
9104.17;1966.98;399.53;
9183.21;1975.24;463.53;
10066.36;-1784.85;392.03;
8103.90;-3014.49;384.03;
7864.71;-3256.15;384.03;
6827.27;-3268.31;369.03;
-648.39;-5749.45;128.03;
-506.38;-5534.76;128.03;
-643.30;-5300.67;128.03;
-503.13;-5302.91;128.03;
-1591.16;-3384.05;112.03;
-1990.54;-3368.14;112.03;
-2407.28;-3367.73;112.03;
-3418.65;-1272.97;128.03;
-1113.24;4262.82;-15.96;
4315.29;4034.23;-15.96;
4731.10;4226.25;-15.96;
