818.10;220.34;32.03;
-225.95;1752.17;32.03;
260.78;1751.22;32.03;
831.01;2591.09;61.53;
-0.66;2501.55;32.03;
-142.42;2722.08;32.03;
189.28;2090.32;32.03;
-201.22;2073.47;32.03;
-948.59;2710.98;32.03;
-967.68;2083.71;80.03;
-506.29;2288.55;32.03;
-2685.23;-428.92;32.03;
-2749.95;-435.64;32.03;
-2824.58;-441.14;32.03;
-2623.33;-441.73;32.03;
-2559.33;-449.84;32.03;
-2835.19;-781.60;108.03;
-3160.83;-785.76;108.03;
-3260.62;-523.89;32.03;
-2050.53;390.63;32.03;
-2343.88;541.46;32.03;
2.02;-303.06;32.03;
-747.09;-500.81;81.03;
-760.55;-387.12;33.03;
-757.59;-335.47;81.03;
-759.03;-232.22;33.03;
16.00;1096.67;224.03;
827.48;-500.35;33.03;
831.03;-806.10;96.03;
529.91;-833.51;32.03;
539.64;-746.03;32.03;
529.22;-677.61;32.03;
61.56;-749.57;32.03;
-343.09;-813.00;32.03;
-280.31;-664.17;224.03;
225.00;-756.66;224.03;
-2912.77;243.46;32.03;
-3123.81;-163.67;32.03;
