-841.01;9299.15;16.03;
-810.15;9299.04;16.03;
-838.71;9380.00;16.03;
-799.28;9380.12;16.03;
-843.71;9457.82;16.03;
-806.96;9458.20;16.03;
-733.28;9456.58;16.03;
-695.38;9453.08;16.03;
-728.46;9376.37;16.03;
-701.94;9377.04;16.03;
-695.40;9300.70;16.03;
-718.65;9300.75;16.03;
331.10;10416.20;208.02;
379.01;10416.95;208.02;
-1640.29;8780.69;0.00;
-1693.89;8839.45;0.00;
-1687.93;8942.41;0.00;
-1689.68;9169.19;0.00;
-1291.14;9008.16;0.00;
-1182.17;8921.25;0.00;
-1635.43;9547.69;0.00;
-463.98;9720.70;0.00;
-438.57;9713.07;0.00;
-430.92;9727.95;0.00;
-452.07;9688.87;0.00;
-463.95;9689.37;0.00;
-463.98;9360.53;0.00;
-433.57;9338.41;0.00;
-425.07;9314.62;0.00;
-463.95;9312.99;0.00;
-450.25;9324.66;0.00;
-93.44;9312.00;0.00;
-66.94;9338.61;0.00;
-55.83;9343.70;0.00;
-48.00;9312.03;0.00;
-55.81;9332.74;0.00;
-51.79;9683.69;0.00;
-73.48;9707.04;0.00;
-87.83;9721.78;0.00;
-48.02;9723.16;0.00;
-68.66;9711.83;0.00;
402.00;9623.00;0.00;
341.01;9390.19;0.00;
1000.46;8795.28;48.02;
1017.34;8792.58;48.02;
1057.31;8789.41;48.02;
1090.01;8796.75;56.02;
1042.17;8820.40;48.02;
88.00;8877.36;-187.96;
111.54;8882.65;-187.96;
123.01;8874.83;-187.96;
98.33;8848.33;-187.96;
423.95;8616.03;-187.96;
423.95;8616.41;-187.96;
423.98;8634.41;-187.96;
423.42;8687.70;-187.96;
412.23;8665.41;-187.96;
391.57;8625.12;-187.96;
386.64;8616.03;-187.96;
412.35;8632.65;-187.96;
487.98;7673.89;-187.96;
487.54;7633.04;-187.96;
470.14;7624.04;-187.96;
440.04;7631.64;-187.96;
424.44;7658.89;-187.96;
439.20;7690.18;-187.96;
218.00;8086.87;-187.96;
198.91;8072.60;-187.96;
170.11;8049.22;-187.96;
152.27;8049.79;-187.96;
156.16;8077.56;-187.96;
156.19;8087.99;-187.96;
154.66;8071.16;-187.96;
184.46;8034.33;-187.96;
-952.83;8157.37;-159.96;
-919.84;8157.47;-159.96;
-876.14;8157.70;-159.96;
-841.02;8157.89;-159.96;
-1608.06;7672.02;-187.96;
-1632.04;7672.00;-187.96;
-1635.56;7673.02;-187.96;
-1619.43;7688.25;-187.96;
-1608.03;7714.14;-187.96;
-1807.50;7869.47;-187.96;
-1814.76;7870.31;-187.96;
-1815.93;7828.58;-187.96;
-1808.81;7852.20;-187.96;
-1782.43;7875.14;-187.96;
-1781.42;7868.52;-187.96;
-1808.88;7833.62;-187.96;
-2005.05;7500.60;192.02;
-1761.50;7254.89;192.02;
-839.65;193.66;16.03;
-800.21;193.60;16.03;
-721.53;193.69;16.03;
-692.46;193.80;16.03;
-690.28;109.16;16.03;
-731.65;112.19;16.03;
-799.95;110.08;16.03;
-844.71;110.23;16.03;
-839.53;34.25;16.03;
-804.40;35.56;16.03;
-717.39;33.56;16.03;
-683.14;33.86;16.03;
-74.75;119.76;0.00;
-52.84;78.30;0.00;
-51.86;48.00;0.00;
-83.75;51.40;0.00;
-98.26;59.84;0.00;
-76.26;79.18;0.00;
-394.51;455.57;0.00;
-436.82;463.98;0.00;
-463.98;457.35;0.00;
-460.17;418.79;0.00;
-443.60;369.79;0.00;
-429.57;387.47;0.00;
-400.98;454.92;0.00;
-463.95;463.98;0.00;
-1519.56;-846.53;-175.96;
-1467.81;-842.78;-175.96;
-1367.43;-846.21;-175.96;
-1403.90;-847.88;-175.96;
-1674.93;-110.44;0.00;
-1720.28;-158.22;0.00;
-1667.79;-221.63;0.00;
-1717.02;-283.38;0.00;
-1677.15;-332.92;0.00;
-1723.15;-376.79;0.00;
-1689.39;-436.85;0.00;
-1719.68;-485.32;0.00;
-1273.42;-502.10;0.00;
-1233.06;-459.47;0.00;
-1259.31;-399.91;0.00;
-1197.40;-342.92;0.00;
-1266.13;-289.51;0.00;
-1217.53;-229.52;0.00;
-1245.76;-157.63;0.00;
-1205.63;-115.69;0.00;
-827.46;-1104.43;-159.96;
-859.65;-1104.43;-159.96;
-911.69;-1106.63;-159.96;
-954.89;-1108.56;-159.96;
-2001.76;-1761.06;192.02;
-1743.18;-2008.06;186.82;
836.34;-1625.18;-191.96;
801.21;-1622.18;-191.96;
765.38;-1619.56;-191.96;
726.70;-1616.81;-191.96;
731.63;-1296.18;-191.96;
756.57;-1298.56;-191.96;
796.96;-1301.31;-191.96;
835.21;-1303.04;-191.96;
778.34;-1296.03;-191.96;
783.76;-1616.01;-191.96;
-855.96;8919.95;-187.96;
-855.96;8885.95;-187.96;
-836.84;8888.03;-187.96;
-816.78;8903.29;-187.96;
-520.03;8584.03;-187.96;
-520.01;8598.75;-187.96;
-527.96;8596.25;-187.96;
-559.90;8584.00;-187.96;
-539.13;8602.03;-187.96;
-1694.17;9180.12;0.00;
-1696.68;8946.37;0.00;
-1525.07;8416.08;-175.96;
-1473.83;8414.91;-175.96;
-1399.56;8413.28;-175.96;
-1367.88;8412.75;-175.96;
-1293.78;8411.58;-175.96;
-1247.56;8410.83;-175.96;
-444.60;411.10;0.00;
386.60;10417.33;208.02;
-768.00;4608.00;264.00;
-742.97;146.97;12.41;
