2276.54;-656.57;409.95;
2299.73;-654.83;409.95;
2305.83;-673.49;409.95;
2324.28;-668.71;409.95;
2329.49;-696.12;429.99;
2313.23;-669.61;428.23;
2283.52;-646.00;409.95;
884.54;-1897.86;320.03;
917.91;-1898.24;320.03;
950.69;-1898.63;320.03;
993.29;-1899.12;320.03;
1031.01;-1899.56;320.03;
1077.25;-1900.10;320.03;
1112.90;-1900.52;320.03;
1147.65;-1900.92;320.03;
1186.69;-1901.37;320.03;
1225.20;-1901.82;320.03;
1270.96;-1902.36;320.03;
-268.05;-732.33;204.03;
-239.24;-730.84;204.03;
-199.60;-731.79;204.03;
86.74;-513.76;204.03;
85.58;-542.99;204.03;
84.06;-581.17;204.03;
0.42;-787.24;168.03;
-16.20;-791.99;168.03;
-76.77;-768.33;168.03;
-103.96;-768.33;168.03;
-82.66;-765.35;168.03;
-65.15;-718.60;168.03;
-85.39;-693.09;168.03;
257.42;-65.35;292.03;
212.80;-68.30;292.03;
215.36;-42.30;292.03;
257.70;-22.82;292.03;
219.10;-65.11;292.03;
327.42;550.17;292.03;
324.05;523.35;292.03;
304.29;503.91;292.03;
276.46;537.98;292.03;
301.23;544.98;292.03;
318.86;500.26;292.03;
-1327.34;1717.16;204.03;
-1328.35;1690.65;204.03;
-1318.45;1659.56;204.03;
-1334.53;1537.33;204.03;
-1335.51;1511.72;204.03;
-1337.05;1471.53;204.03;
-1096.86;1509.26;204.03;
-1088.36;1537.64;204.03;
-1079.60;1559.29;204.03;
-1038.13;1750.14;168.03;
-1034.51;1722.83;168.03;
-999.44;1720.00;168.03;
-1022.34;1706.52;168.03;
-535.29;1761.08;272.03;
-525.32;1791.09;272.03;
-542.22;1827.65;272.03;
-524.71;1825.29;272.03;
-478.34;1812.38;272.03;
-504.23;1779.56;272.03;
-517.55;1779.82;272.03;
1671.97;-9.30;318.03;
1671.96;-47.63;318.03;
1671.92;-89.43;318.03;
1671.93;-136.17;318.03;
1671.96;-180.26;318.03;
1414.37;-193.14;314.03;
1412.85;-160.53;314.03;
1324.00;-507.70;272.03;
1355.66;-504.11;272.03;
1413.73;-506.97;272.03;
798.98;-542.18;272.03;
796.88;-697.39;272.03;
968.35;-1001.98;292.11;
696.32;-767.96;416.03;
696.03;-738.41;416.03;
696.03;-663.02;416.03;
696.03;-587.35;416.03;
696.03;-520.84;416.03;
696.03;-440.89;416.03;
772.57;-408.01;416.03;
841.61;-408.01;416.03;
932.64;-408.01;416.03;
960.23;-1165.07;560.03;
965.77;-1123.00;560.03;
989.19;-1147.37;560.03;
1203.24;-1189.34;560.03;
1168.78;-1178.73;560.03;
1172.90;-1161.37;560.03;
824.84;-467.41;560.03;
859.30;-454.92;560.03;
820.82;-492.56;560.03;
1597.94;-271.76;441.82;
1572.69;-271.20;441.82;
1536.96;-270.40;448.04;
1663.96;-362.65;433.92;
1566.15;-791.96;416.03;
1072.41;-1159.99;416.03;
863.85;-514.02;416.03;
868.29;-721.10;416.03;
747.29;350.28;292.03;
646.27;352.44;292.03;
543.66;350.34;292.03;
418.00;353.02;292.03;
