707.10;-149.29;-79.96;
1396.36;66.85;-79.96;
1967.14;-116.18;-31.96;
3184.22;39.95;-123.96;
3032.86;-370.32;-31.96;
4203.21;25.54;-31.96;
4660.65;-28.85;-31.96;
4954.34;-340.24;-31.96;
4941.40;737.19;-845.96;
5215.33;737.22;-845.96;
-777.96;490.03;-21.98;
-777.96;765.96;-21.98;
1079.53;595.61;-546.96;
737.36;806.30;-474.96;
455.07;820.87;-474.96;
-22.96;814.39;-474.96;
-273.26;592.73;-441.96;
29.50;593.93;-441.96;
816.48;431.27;14.03;
1534.90;590.38;-168.96;
1655.71;513.98;-168.96;
1345.16;374.71;-67.96;
1333.71;754.92;-17.96;
3299.18;558.64;-52.96;
3157.84;440.06;-52.96;
3565.13;420.07;-52.96;
4821.08;787.83;-96.96;
