1472.68;550.51;200.03;
1307.13;546.54;200.03;
1300.71;679.55;200.03;
1421.55;747.36;200.03;
952.28;796.49;200.03;
-130.42;338.15;88.03;
-260.01;416.18;64.03;
-93.30;598.29;64.03;
213.56;746.96;90.40;
-185.60;786.14;64.03;
-104.82;911.99;64.03;
-136.94;1076.97;64.03;
-283.92;1229.41;64.03;
-237.31;1232.52;224.03;
-230.79;1075.08;224.03;
-397.44;743.18;224.03;
-394.80;579.20;224.03;
-378.60;414.77;224.03;
-121.92;-70.30;208.03;
952.17;777.83;296.03;
34.97;-930.05;616.03;
-305.27;-533.73;408.03;
1341.62;2015.94;65.03;
-1380.57;1881.64;216.03;
-1383.54;2201.24;88.03;
226.38;513.15;64.03;
553.73;771.02;64.03;
-109.40;491.64;224.03;
-102.35;900.27;224.03;
