536.63;-40.29;-73.54;
817.38;10.02;-73.54;
1092.15;223.05;-78.95;
1866.32;249.53;6.03;
3345.83;-137.08;-78.96;
2745.03;-1316.96;-79.96;
2747.93;-964.69;-79.96;
4305.03;-1287.32;-63.36;
4284.84;-975.71;-15.69;
4674.27;-1263.97;-97.96;
5109.16;-962.40;-97.96;
5172.90;-969.72;-97.96;
4796.66;688.24;-131.33;
4956.33;607.05;-64.87;
6069.96;676.00;1778.03;
6069.99;961.21;1778.03;
5534.03;961.19;1778.03;
5534.00;676.00;1778.03;
13888.96;-3840.96;138.81;
13888.96;-3358.03;138.81;
13103.62;-3568.65;104.03;
6941.03;-68.96;-410.96;
6943.03;270.96;-410.96;
