-317.89;-165.13;271.03;
2140.59;284.34;214.01;
2347.44;33.47;388.03;
2214.79;-1307.30;176.03;
2016.00;-97.54;176.03;
1700.74;225.65;340.03;
1041.13;-1359.64;112.03;
-643.46;-1333.60;48.03;
-314.33;-1221.77;306.26;
1173.62;-1614.55;64.03;
1160.51;-2433.05;64.03;
2496.61;-2287.81;-47.96;
2497.91;-1557.12;-47.96;
106.06;-2839.77;-47.96;
1220.48;-3640.89;-47.96;
585.22;-2353.10;-23.96;
395.25;-2426.74;-23.96;
388.99;-1793.07;457.25;
1431.69;-2132.96;513.18;
712.07;-1796.12;67.01;
832.21;-616.45;52.03;
