373.20;-248.29;191.03;
740.06;-256.44;191.03;
1669.47;-294.08;160.03;
1804.98;-142.17;112.03;
2256.45;-273.76;64.03;
2465.34;-378.41;64.03;
2887.86;-511.96;126.88;
-5334.04;-12846.72;-54603.55;
4878.37;-20571.20;-52888.79;
2901.54;-1234.59;80.03;
1895.77;-1145.65;192.03;
1410.03;-1334.14;99.64;
786.66;-1218.12;191.03;
549.55;-1339.45;191.03;
509.19;-1048.92;191.03;
1539.52;-2238.61;280.03;
3091.19;-2607.63;256.03;
3077.17;-2769.40;573.03;
-1446.26;2800.16;624.03;
-2003.25;-1065.27;16.19;
1058.95;1006.75;1610.03;
