2692.41;1250.96;32.02;
3169.17;43.25;82.02;
2427.10;-915.89;32.03;
1763.10;-191.61;32.03;
1281.32;47.69;32.03;
1199.85;-185.03;32.03;
400.54;1001.89;114.03;
-451.06;1383.53;800.03;
-1555.85;1389.73;800.03;
-2733.66;1541.52;1152.03;
-2940.82;2171.36;1152.03;
-2828.84;3280.12;960.03;
-1252.25;4758.11;1120.03;
-1149.06;4765.37;1120.03;
-895.54;3921.87;1280.03;
1465.27;3538.04;1280.03;
2304.94;3841.58;1280.03;
2304.82;4065.54;1280.03;
4462.37;3955.12;1312.03;
4046.87;631.90;1312.03;
3002.67;1583.10;1312.03;
