-548.43;-782.69;-199.96;
-20.16;-411.33;0.03;
565.43;-691.30;-507.96;
-1503.54;648.28;-399.96;
-1202.87;504.15;-263.96;
-1730.26;168.21;-263.96;
-2120.47;-1609.13;-55.96;
-1238.59;-785.67;136.03;
-3598.91;-748.62;0.03;
-5233.73;-527.92;544.03;
-4135.86;-289.95;128.03;
-2583.66;955.02;101.78;
-1666.24;1355.33;128.03;
-1009.58;238.69;24.03;
400.28;-392.43;0.03;
-863.96;943.12;136.03;
1441.91;-1922.92;120.03;
2111.78;-6399.54;16.03;
1665.01;-6488.46;64.03;
-867.21;-1938.51;120.03;
289.73;-3376.77;0.03;
