794.00;-602.40;704.03;
721.89;-602.96;704.03;
657.01;-595.34;704.03;
580.84;-595.84;704.03;
517.88;-481.13;704.03;
578.03;-415.89;704.03;
660.89;-441.79;704.03;
729.96;-490.64;704.03;
627.38;-497.25;704.03;
754.78;-404.73;704.03;
660.04;-582.94;576.03;
496.29;-506.20;448.01;
496.20;-525.44;448.01;
496.00;-559.96;448.01;
593.44;-445.35;448.01;
609.15;-444.35;448.01;
641.08;-442.32;448.01;
783.96;-464.00;448.01;
783.91;-502.82;448.01;
783.90;-547.21;448.01;
544.16;-724.51;512.03;
478.76;-720.41;512.03;
386.07;-714.64;512.03;
308.89;-716.54;512.03;
-268.85;-747.40;448.01;
-242.08;-737.69;448.01;
-289.22;-782.29;449.26;
80.05;-506.01;320.01;
31.79;-533.50;320.01;
48.47;-601.21;320.01;
131.02;-615.38;320.01;
153.33;-525.02;320.01;
-79.98;411.92;449.01;
-79.98;422.76;449.01;
-79.98;458.79;449.01;
-29.79;463.98;416.01;
-28.51;400.01;416.01;
-839.71;577.25;320.01;
-825.65;612.59;326.38;
-847.34;671.07;320.01;
-926.84;671.09;320.01;
-959.25;605.34;320.01;
-916.51;556.40;321.01;
-1299.68;579.69;257.01;
-1250.16;572.66;257.01;
-1237.56;629.09;256.01;
-1279.06;674.88;256.01;
-1330.68;661.02;257.01;
-2060.52;878.10;256.01;
-2016.96;877.01;256.01;
-1957.43;875.47;256.01;
-1890.43;873.78;256.01;
-1843.58;872.58;256.01;
-1999.34;302.50;256.01;
-1942.35;301.73;256.01;
-1880.05;300.89;256.01;
-1487.94;623.97;96.01;
-1456.04;617.21;96.01;
-1465.66;575.64;96.01;
-798.59;452.42;0.01;
-809.26;432.95;0.01;
-845.14;434.22;0.01;
-887.46;527.97;0.01;
-1029.06;241.25;14.77;
-997.59;227.30;5.63;
-1648.06;591.97;129.02;
-1679.41;590.21;129.02;
-1776.21;593.46;384.01;
-1878.78;496.01;384.01;
-1903.14;496.63;384.01;
-1937.63;497.48;384.01;
-1808.00;592.03;544.03;
-1902.45;655.96;544.03;
-1871.53;655.97;544.03;
-1929.25;655.96;544.03;
-1965.84;655.96;736.03;
-1896.81;655.97;737.03;
-1902.68;464.17;992.03;
-1777.39;594.64;992.03;
-1904.17;721.47;992.03;
-2035.93;591.96;992.03;
-1859.06;699.96;992.03;
-1800.97;642.09;992.03;
-1796.03;546.60;992.03;
-1953.11;499.08;992.03;
-1004.96;229.10;256.02;
-1042.54;196.78;256.02;
-1113.32;199.00;256.02;
-1117.14;272.92;256.02;
-1071.68;316.51;288.02;
-241.08;479.42;416.02;
-242.13;447.50;417.02;
-240.02;415.02;417.02;
-826.03;253.14;-1247.95;
-322.82;-592.50;-1183.95;
-345.01;-616.80;-1183.95;
-361.04;-662.38;-1183.95;
-410.92;-655.90;-1183.95;
-439.48;-610.13;-1183.95;
-423.35;-575.76;-1183.95;
-352.14;-563.75;-1183.95;
35.93;335.99;416.03;
-29.12;335.99;416.03;
-95.52;335.99;416.03;
-149.61;335.99;416.03;
-195.70;335.99;416.03;
354.64;223.40;352.03;
319.06;175.41;352.03;
258.43;198.32;352.03;
262.13;265.87;352.03;
-242.52;478.44;416.03;
